FID_data,__1,PURCHASE,FLOORSZ,TYPEDETCH,TPSEMIDTCH,TYPETRRD,TYPEBNGLW,TYPEFLAT,BLDPWW1,BLDPOSTW,BLD60S,BLD70S,BLD80S,BLD90S,BATH2,BEDS2,GARAGE1,CENTHEAT,UNEMPLOY,PROF,BLDINTW,X,Y,coords.x1,coords.x2,optional,FID_London,NAME,GSS_CODE,HECTARES,NONLD_AREA,ONS_INNER,LON,LAT
1532,1532,186000,114,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,10.04070556,38.62716049,0,533700,186300,533700,186300,TRUE,28,Hackney,E09000012,1904.902,0,T,-0.071071737,51.55923712
1589,1589,186000,105,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2.929310647,39.28374148,1,510100,187200,510100,187200,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.411117712,51.57242896
1597,1597,186000,102,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,3.168141593,39.81481481,0,510900,187300,510900,187300,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.399545956,51.57317102
1770,1770,186000,59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.897702407,62.88296991,1,526000,189200,526000,189200,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.181059442,51.58707491
1926,1926,186000,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4.008383547,47.90171924,1,523800,191200,523800,191200,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.212096041,51.6055386
133,133,186500,138,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2.418658221,46.33519074,0,545300,165200,545300,165200,TRUE,2,Bromley,E09000006,15013.487,0,F,0.087496632,51.36675133
1795,1795,186500,80,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4.839279407,61.03462239,0,529000,189400,529000,189400,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.137702158,51.58819351
229,229,187000,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2.195971528,50.36791759,1,543700,167200,543700,167200,TRUE,2,Bromley,E09000006,15013.487,0,F,0.065334852,51.3851322
307,307,187000,120,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.211330809,41.90463178,1,536900,168300,536900,168300,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.031910733,51.39669958
1114,1114,187000,71,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.172787477,42.88425047,0,522200,179500,522200,179500,TRUE,22,Hammersmith and Fulham,E09000013,1715.409,75.648,T,-0.239257157,51.50072662
807,807,187500,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.270252056,57.23705902,0,529600,174700,529600,174700,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.134453333,51.45593678
849,849,187500,66,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.337905566,39.77033044,0,530300,175300,530300,175300,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.124161749,51.46116872
1200,1200,187500,83,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.392115359,59.57481337,1,517500,181600,517500,181600,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.306245572,51.52059939
745,745,188000,150,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2.813248204,40.63157895,0,548900,174000,548900,174000,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.142873402,51.44489881
835,835,188000,66,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.337905566,39.77033044,0,530400,175100,530400,175100,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.12279672,51.45934814
341,341,188950,147,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,4.038086498,41.76796283,0,536600,168900,536600,168900,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.035989822,51.40216433
311,311,189000,105,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.857260726,47.03294345,1,521500,168400,521500,168400,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.253151002,51.40110642
1268,1268,189000,57,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.010230179,49.02614311,0,525800,182800,525800,182800,TRUE,24,Westminster,E09000033,2203.005,54.308,T,-0.186235393,51.52959703
1642,1642,189000,76,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,7.56877087,52.26477449,0,530700,187800,530700,187800,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.113770119,51.57342167
363,363,189950,112,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.038086498,41.76796283,0,536800,169200,536800,169200,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.033000372,51.40481232
1483,1483,189950,80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9.172535211,40.57633125,0,529800,185600,529800,185600,TRUE,27,Islington,E09000019,1485.664,0,T,-0.127563769,51.55385692
9,9,190000,131,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.56676816,47.86992116,1,531200,160100,531200,160100,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.116831628,51.32434629
11,11,190000,107,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.56676816,47.86992116,1,532800,160300,532800,160300,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.093805178,51.32577247
485,485,190000,55,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.132472501,66.74259681,0,524000,170900,524000,170900,TRUE,20,Merton,E09000024,3762.466,0,F,-0.216351679,51.42303603
587,587,190000,95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,8.582089552,43.6827957,1,530900,172100,530900,172100,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.116712895,51.43226954
595,595,190000,100,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.402445508,61.3765586,0,525400,172200,525400,172200,TRUE,20,Merton,E09000024,3762.466,0,F,-0.195764097,51.43441256
654,654,190000,76,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.233236152,56.46331058,0,525400,173000,525400,173000,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.195480692,51.44160307
783,783,190000,119,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7.08739468,41.77090779,1,534800,174500,534800,174500,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.059722638,51.45292483
803,803,190000,115,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.398058252,35.35383114,1,549500,174600,549500,174600,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.151755213,51.45013247
832,832,190000,80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.916846242,66.23134328,0,524300,175100,524300,175100,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.210563502,51.46072079
872,872,190000,68,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,4.2150384,57.44853463,0,522400,175500,522400,175500,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.237763584,51.46473024
965,965,190000,83,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3.235867446,64.13276231,0,518900,176800,518900,176800,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.287692287,51.47716163
1157,1157,190000,71,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,4.800317376,54.69387755,0,517800,180300,517800,180300,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.302357678,51.5088518
1229,1229,190000,95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.219185352,55.65685571,1,517900,182200,517900,182200,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.300281496,51.52590913
1490,1490,190000,102,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,9.172535211,40.57633125,0,529900,185700,529900,185700,TRUE,27,Islington,E09000019,1485.664,0,T,-0.1260851,51.55473266
1518,1518,190000,85,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.172535211,40.57633125,0,529600,186000,529600,186000,TRUE,27,Islington,E09000019,1485.664,0,T,-0.13029978,51.55749796
1652,1652,190000,90,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.049926885,54.21168572,1,512100,187900,512100,187900,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.38204401,51.57832692
1708,1708,190000,69,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,6.024613623,37.20513174,0,522500,188500,522500,188500,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.231803592,51.58155516
1751,1751,190000,80,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.936280045,60.47180097,0,528400,189000,528400,189000,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.146505457,51.58473551
1864,1864,190000,88,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.637484587,46.15789474,1,517700,190300,517700,190300,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.300450757,51.59875737
2092,2092,190000,97,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5.292479109,32.62234385,1,532700,197800,532700,197800,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.081136006,51.66282726
2093,2093,190000,97,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5.292479109,32.62234385,1,532700,197800,532700,197800,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.081136006,51.66282726
89,89,191500,110,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.203050524,44.01771005,1,527200,164400,527200,164400,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.172676633,51.36390422
659,659,192000,89,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.510179203,56.7651152,0,529000,173000,529000,173000,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.143705128,51.44079448
764,764,192000,78,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.052905464,65.86702513,1,517000,174300,517000,174300,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.315869498,51.4550862
811,811,192000,117,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6.343803187,44.85934777,0,539100,174700,539100,174700,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,0.002209143,51.453682
2028,2028,193000,106,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,4.237475171,36.6353544,0,539700,194300,539700,194300,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.0186212,51.62967707
2078,2078,194000,95,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.079710145,41.41048825,1,532800,197100,532800,197100,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.079956854,51.65651259
268,268,194950,114,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5.314685315,26.67028789,1,526700,167900,526700,167900,TRUE,20,Merton,E09000024,3762.466,0,F,-0.178607054,51.39547451
59,59,195000,126,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3.2639167,48.08615241,0,526500,163300,526500,163300,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.183118529,51.35417356
140,140,195000,108,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.951352019,48.4373851,0,533900,165400,533900,165400,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.076106193,51.37135164
198,198,195000,125,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.716838588,47.6442003,1,539000,166500,539000,166500,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.002445252,51.38001189
367,367,195000,80,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2.783092712,60.62354377,0,523600,169300,523600,169300,TRUE,20,Merton,E09000024,3762.466,0,F,-0.222660368,51.40874213
372,372,195000,106,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.848541279,50.36997319,1,521900,169400,521900,169400,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.247059218,51.41000903
594,594,195000,132,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,4.929429113,45.84821912,0,517100,172200,517100,172200,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.315125754,51.43618925
652,652,195000,76,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5.910041841,42.2972676,0,524300,173000,524300,173000,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.21130148,51.44184558
708,708,195000,86,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6.447411267,47.72976932,0,532300,173500,532300,173500,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.096059422,51.44452701
774,774,195000,75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.573278094,63.94182548,1,518700,174400,518700,174400,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.291377273,51.45563111
851,851,195000,135,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,2.934537246,31.81386515,0,544700,175300,544700,175300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.083005044,51.45767027
939,939,195000,151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.016650343,36.27790608,1,547700,176300,547700,176300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.126577203,51.46588175
966,966,195000,62,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.981148243,53.68325058,0,524800,176800,524800,176800,TRUE,22,Hammersmith and Fulham,E09000013,1715.409,75.648,T,-0.202768845,51.47589057
979,979,195000,101,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,10.16917643,33.86802771,0,533000,177000,533000,177000,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.084674994,51.47581943
1111,1111,195000,120,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,8.201058201,39.59286581,0,534500,179400,534500,179400,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.06217235,51.49703446
1486,1486,195000,95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.526020817,42.96708321,0,523000,185700,523000,185700,TRUE,8,Brent,E09000005,4323.27,0,F,-0.225570493,51.55627961
903,903,195500,72,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.141025641,48.24170762,0,529300,175900,529300,175900,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.13833036,51.46679077
1432,1432,197500,84,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.517622668,38.18727385,0,532900,185000,532900,185000,TRUE,27,Islington,E09000019,1485.664,0,T,-0.083097921,51.54774261
967,967,198000,123,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.638225256,38.08541523,0,537500,176800,537500,176800,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.019989543,51.472946
1950,1950,198000,110,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.354642048,35.8137045,1,541100,191600,541100,191600,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.037749647,51.60506376
615,615,199000,83,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.588358679,46.41768888,0,526300,172400,526300,172400,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.182750663,51.43601022
879,879,199000,85,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.141025641,48.24170762,0,529100,175600,529100,175600,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.141317927,51.46414009
1696,1696,199000,130,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5.167906696,42.54852506,1,516200,188400,516200,188400,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.322729425,51.58199071
687,687,199500,77,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.233236152,56.46331058,0,524800,173300,524800,173300,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.204004386,51.44443206
821,821,199500,95,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5.403656366,47.90931054,0,534200,174900,534200,174900,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.068201809,51.45666237
1750,1750,199500,102,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.343647895,40.10940705,1,517100,189000,517100,189000,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.309544407,51.58719747
1581,1581,199950,145,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.929310647,39.28374148,1,510300,187100,510300,187100,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.408264059,51.57149097
328,328,201000,108,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.927303113,37.94440853,1,524400,168700,524400,168700,TRUE,20,Merton,E09000024,3762.466,0,F,-0.211373026,51.4031742
1225,1225,203000,60,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.671772429,31.15532216,0,525500,182100,525500,182100,TRUE,24,Westminster,E09000033,2203.005,54.308,T,-0.190807868,51.52337222
1005,1005,205000,113,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,8.943894389,32.77324372,0,540700,177300,540700,177300,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.026259224,51.47665262
1043,1043,205000,130,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,5.862131355,34.8752453,0,517700,178200,517700,178200,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.304498865,51.48999666
1086,1086,205000,101,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,7.370923913,34.80857043,0,535800,178800,535800,178800,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.043685027,51.49133124
1343,1343,205000,85,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.135960947,40.3961136,0,531900,183800,531900,183800,TRUE,27,Islington,E09000019,1485.664,0,T,-0.097962815,51.53719231
2058,2058,205000,125,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4.371310137,40.68505687,1,527000,195800,527000,195800,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.164238907,51.64616929
281,281,206000,91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2.966314731,56.22805956,1,518700,168100,518700,168100,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.293488572,51.39900279
726,726,207000,125,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2.774858104,44.04179635,1,513900,173900,513900,173900,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.36060068,51.45212294
1217,1217,207000,76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4.130901288,59.44153578,0,532200,182000,532200,182000,TRUE,32,City of London,E09000001,314.942,24.546,T,-0.094315065,51.52094465
1,1,207500,100,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.346160281,41.12903226,1,530400,158300,530400,158300,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.128966223,51.30835192
1110,1110,207500,56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,7.28623043,48.03934426,0,529300,179400,529300,179400,TRUE,24,Westminster,E09000033,2203.005,54.308,T,-0.13704863,51.498248
1311,1311,207500,75,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,8.135960947,40.3961136,0,531800,183300,531800,183300,TRUE,27,Islington,E09000019,1485.664,0,T,-0.099591199,51.53272192
496,496,208000,110,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.441011236,55.88375417,1,518700,171000,518700,171000,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.292517559,51.42506987
1047,1047,208000,84,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,3.778831997,55.70097164,0,519700,178300,519700,178300,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.275668307,51.49047557
657,657,209950,82,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.510179203,56.7651152,0,528500,173000,528500,173000,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.150896033,51.44090815
1240,1240,209950,60,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,10.0404473,33.78016086,0,525200,182300,525200,182300,TRUE,24,Westminster,E09000033,2203.005,54.308,T,-0.195059228,51.52523641
260,260,210000,140,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.010181496,34.80351906,1,523600,167700,523600,167700,TRUE,20,Merton,E09000024,3762.466,0,F,-0.223217872,51.3943608
559,559,210000,94,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.237547893,57.42848027,0,514800,171700,514800,171700,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.348366124,51.43216566
677,677,210000,80,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7.555104408,41.17226022,1,529300,173200,529300,173200,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.139317537,51.44252363
782,782,210000,122,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5.403656366,47.90931054,0,534000,174500,534000,174500,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.071230602,51.45311476
819,819,210000,117,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4.233846154,57.01447828,0,526400,174900,526400,174900,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.180419431,51.45845804
864,864,210000,101,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,6.189895706,48.70478234,0,539600,175400,539600,175400,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,0.009677755,51.45984985
901,901,210000,65,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.2150384,57.44853463,0,521000,175900,521000,175900,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.257772849,51.46862671
997,997,210000,62,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.38639724,57.71517424,0,520200,177200,520200,177200,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.268843664,51.48048222
1120,1120,210000,80,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,8.172787477,42.88425047,0,521500,179600,521500,179600,TRUE,22,Hammersmith and Fulham,E09000013,1715.409,75.648,T,-0.249303717,51.50177638
1139,1139,210000,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.371475612,59.86096257,0,524400,179900,524400,179900,TRUE,23,Kensington and Chelsea,E09000020,1238.379,25.994,T,-0.207433467,51.50384185
1379,1379,210000,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.518933006,54.45920304,0,525900,184300,525900,184300,TRUE,25,Camden,E09000007,2178.932,0,T,-0.184257853,51.54305664
1441,1441,210000,60,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.317073171,50.35363458,0,531300,185100,531300,185100,TRUE,27,Islington,E09000019,1485.664,0,T,-0.106124771,51.54901599
1458,1458,210000,72,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.273929575,43.46824905,0,529300,185300,529300,185300,TRUE,25,Camden,E09000007,2178.932,0,T,-0.134882729,51.55127546
1460,1460,210000,175,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,12.85738454,25.44866137,0,540800,185300,540800,185300,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.030894071,51.54852247
1849,1849,210000,100,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4.114873553,46.40378549,0,511300,190100,511300,190100,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.392887852,51.59826092
1856,1856,210000,148,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5.264176505,30.33107868,1,543700,190100,543700,190100,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.074657722,51.59092651
2082,2082,210000,116,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.079710145,41.41048825,0,532400,197300,532400,197300,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.085660875,51.65840442
1778,1778,210500,135,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.63663891,37.84525496,0,543100,189200,543100,189200,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.065634385,51.58299138
1400,1400,211000,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.518933006,54.45920304,0,525900,184500,525900,184500,TRUE,25,Camden,E09000007,2178.932,0,T,-0.184186283,51.54485422
1440,1440,212000,90,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.273929575,43.46824905,0,529400,185100,529400,185100,TRUE,25,Camden,E09000007,2178.932,0,T,-0.133514666,51.549455
1541,1541,212000,100,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,9.692114358,35.75229802,0,530300,186500,530300,186500,TRUE,27,Islington,E09000019,1485.664,0,T,-0.120021582,51.56183046
976,976,212500,58,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,5.043420174,54.10652572,0,524000,177000,524000,177000,TRUE,22,Hammersmith and Fulham,E09000013,1715.409,75.648,T,-0.214213303,51.47786415
1143,1143,213000,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.371475612,59.86096257,0,524100,180000,524100,180000,TRUE,23,Kensington and Chelsea,E09000020,1238.379,25.994,T,-0.211718916,51.50480663
1445,1445,213000,176,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.828519028,31.44016227,1,545500,185100,545500,185100,TRUE,31,Barking and Dagenham,E09000002,3779.934,169.15,F,0.098555833,51.54553268
1130,1130,213250,80,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6.811828748,40.33157498,0,520300,179700,520300,179700,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.266551879,51.50293196
1825,1825,214995,104,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,8.710930276,32.12121212,0,538900,189800,538900,189800,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.005285823,51.58943448
0,0,215000,100,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.346160281,41.12903226,1,531200,157700,531200,157700,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.117714812,51.30277525
1256,1256,215000,105,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,13.30619241,21.76394293,0,534200,182600,534200,182600,TRUE,26,Tower Hamlets,E09000030,2157.501,179.707,T,-0.065273695,51.52586532
1314,1314,215000,106,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,8.313230655,42.12686932,0,530700,183400,530700,183400,TRUE,27,Islington,E09000019,1485.664,0,T,-0.115405575,51.53387644
1629,1629,215000,86,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.936280045,60.47180097,0,528900,187700,528900,187700,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.13976913,51.57293741
1653,1653,215000,121,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.262626263,45.12069321,1,513400,187900,513400,187900,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.363289111,51.57806682
1723,1723,215000,185,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.952222027,39.77406845,1,542200,188600,542200,188600,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.052408967,51.57782726
1764,1764,215000,145,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4.63663891,37.84525496,1,543900,189100,543900,189100,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.077133169,51.581889
2018,2018,215000,86,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4.783492262,48.98519381,1,532300,193900,532300,193900,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.088391739,51.62787123
395,395,215500,88,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.256244218,60.43772798,0,518700,169700,518700,169700,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.292953021,51.41338464
633,633,216000,84,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.588358679,46.41768888,0,526400,172700,526400,172700,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.181205486,51.43868433
